schema_name,table_name,field_name,field_type
tmp_data_dm,sr_ru_path_and_demo,emaildomain,string
tmp_data_dm,yw_customer_month_v2_metrics_201702,months_since_licensed,int
rev,order_line_purchase_fact_productline,sales_rep_user_acct_id,int
rev,bing_report_20151214,campaignname,string
dm,professional_personinfo_contacts_leads_sf,professional_type__c,string
rev,historical_professional_dimension_20200307_1,professional_county_name_1,string
rev,redefine_sf_task_filtered,completed_date,string
dm,temp_adwords_keyword_performance,campaign_id,string
src,temp_adwords_keyword_performance,id,string
src,hist_elocal_call_log_20161118,callerid,string
tmp_data_dm,lead_score_days_ib_email,inbound_date,string
tmp_data_dm,lib_tmp_session_details,pa,string
tmp_data_dm,lead_score_v2_daily_pt12,days_last_inbound_email,int
tmp_data_dm,sales_cycle,professional_address_state_code_1,string
tmp_data_dm,rays2_contactsweb6b_dfjmam_final_ver3,year_month,int
tmp_data_dm,np_contactsmes1b_djf,contact_type,string
rev,professional_dimension_20200316,professional_last_name,string
rev,adwords_keyword_performance_pbx_20161129,internal_clicks,string
tmp_data_dm,messages_contacts_da_v5,year_month,bigint
dm,historical_professional_dimension,professional_license_state_name_3,string
dm,ad_attribution_by_session_historical,ad_specialty_id,int
rev,historical_professional_dimension_20200307,professional_phone_number_1,string
tmp_data_dm,np_201812_message9xtry,conversation_id,string
src,mh_preferred_placements_smb_tmp_jene_report,loc,string
src,hist_pws_aop_type,create_date,string
rev,impressions_forecast_20170721,three_month_target_imprsn,bigint
tmp_data_dm,daily_weights_test2,template_name,string
rev,historical_professional_dimension_backfill,etl_load_datetime,string
dm,professional_email_subs_path3_sf_delta,webinar_sub__c,string
tmp_data_dm,delivered_sold_impressions_prof_level_agg_do_v4,total_sold_impressions,bigint
rev,historical_professional_dimension_20191106,professional_claim_date,string
dm,extgt_survey_detail_current,user_account_email_address,string
rev,mrr_customer_monthly_silver1,is_active_eom,string
rev,hist_services_session_detail,marketing_fee_payment_failed_aggregate_count,bigint
tmp_data_dm,sold_blocks_may,ad_id,int
rev,leads_sf_create,professional_city_name_3,string
rev,temp_mrr_customer_monthly_category_silver_09,has_ads_during_month,string
aa,rd_profile_pageviews_kw,specialty_id,float
dm,inventory_analytics_stat,purchased_block_count,int
dm,mrr_customer_monthly_reference,active_months_to_date,int
src,hist_scooter_final_bids,clearing_price,int
dm,chase_payment_reconciliation_201811_20181206,internal_transaction_type,string
tmp_data_dm,rays2_contactsweb6b_oct_final_ver1,year_month,int
tmp_data_dm,sr_reviews_data_nika_20170301,review_text,string
dm,impressions_by_day,counts_answers120,string
tmp_data_dm,customer_month_v2_metrics1,mrr_3,"decimal(10,2)"
dm,sf_onetime_leads_report,education__c,string
tmp_data_dm,as_sold_block_qa_all_4_03,sellable_count,int
tmp_data_dm,katherine_services_event_detail_as_of_20180104,is_professional_selected_at_purchase,string
tmp_data_dm,sathya_tmp,customer_id,int
tmp_data_dm,rps_201907_misc_cap_kam_v2,rn,bigint
tmp_data_dm,coe_t_traffic_contacts_datasource_hist_2016,dayofweek,int
tmp_data_dm,delivered_ad_weights_simplified,deliveredimpressions,bigint
tmp_data_dm,data_4893_v2_pt20,days_last_client_review,int
rev,month_dim_bkp_12may2020,quarter_begin_date,string
tmp_data_dm,deferred_revenue_vbots,ad_impression_count,int
aa,mkt_t_datemap_sz,current_day,int
tmp_data_dm,attr_contacts_query,a_websites_3,double
tmp_data_dm,exclusive_market_price_changes_temp,ad_market_id,int
tmp_data_dm,lead_score_practice_over_time,parent_specialty_name,string
rev,temp_mrr_customer_monthly_category_silver_201808,mrr_current_website,"decimal(20,2)"
rev,marketing_inventory_metrics,yearmonth,int
aa,msayah_raw_ad_events_professional,event_date,string
dm,hist_lead_score_sellthrough,state,string
tmp_data_dm,kb_deferred_revenue_output_201711,trailing_3mo_target_impressions,int
tmp_data_dm,as_twilio_timestamped_calls_june18_july18,actual_date,string
rev,historical_user_account_dimension_201803,user_account_county_name,string
aa,block_release_201710,consec_os_months,tinyint
dm,billing_report_refund,refund_reason,string
tmp_data_dm,breakage_oct_kam,customer_name,string
tmp_data_dm,delivered_sold_impressions_prof_level_till_mar2020,ad_id,int
rev,professional_dimension_20200310,professional_license_state_name_2,string
rev,adwords_keyword_performance_20160824,customer_id,string
rev,internal_attribution_value_bing_data_fix,sem_device,string
dm,website_inventory_dimension,sellable_count,int
src,hist_barrister_professional_billing,fixed_acceptance_type_id,int
tmp_data_dm,lead_score_v2_daily_pt13_1day,login_score,bigint
rev,hist_market_intelligence_detail_20170921,top_claim_rate,double
dm,lead_score_sellthrough,ad_region_id,int
src,hist_sf_contact,phone_2,string
tmp_data_dm,call_att_sid_updates3_ds,speciality_id,int
tmp_data_dm,np_201812_message8xxnew_oct,specialty_id_delta_timestamp,bigint
tmp_data_dm,blockrelease_data_max,mkt_prev_sold_out,string
rev,hist_services_session_detail,session_cc_disposition,string
dm,historical_professional_dimension,professional_address_1_line_2,string
tmp_data_dm,sr_als_transactions,first_purchase_pa,string
rev,total_impressions_test,total_month_delivered,int
dm,extgt_user_question_detail_current,city_serp_link,string
rev,order_line_billings_purchase_fact_sku,ad_market_id,int
src,webanalytics_temp,remote_ip,string
tmp_data_dm,consumer_protection_prospect_attributes,professional_id,int
tmp_data_dm,hist_ad_performance_customer_rollup,name,string
tmp_data_dm,rays2_contactsweb6b_nov_final_ver1,location_id,int
rev,mrr_customer_daily_all_products_silver,expired_date,string
rev,historical_professional_dimension_201803,etl_effective_begin_date,string
rev,mrr_customer_monthly_rerun,mrr_method,string
rev,mrr_customer_category_all_products_0708,promo_flag,string
src,twilio_call,price,float
rev,historical_professional_dimension_20200308,professional_phone_number_3,string
src,webanalytics_ad_weight_v4_snapshot,target_block_count,bigint
rev,adwords_keyword_performance_pbx_20170718,pbx_ad_contact_value,string
dm,profnl_dim,profnl_last_name,string
rev,mrr_subscription_20160208,revenue,"decimal(20,2)"
rev,professional_claim_date_contacts_leads_sf,professional_delete_indicator,string
rev,redefine_sf_task,disposition,string
src,nrt_display_ad,disabled,int
rev,professional_misconducts_contacts_leads_sf,misconducts__c,int
rev,amp_weblog_data,offer_id,int
tmp_data_dm,activity_query,lastsentiment_3,"decimal(20,0)"
tmp_data_dm,rays2_contactsweb6b_da_final_ver1,contacts,tinyint
aa,mkt_ar_market_acv,ad_market_id,int
src,webanalytics_attribution_snapshot,page_type,string
tmp_data_dm,katherine_services_event_detail_as_of_20180104,successful_retail_price,double
tmp_data_dm,as_deferred_revenue_backup_082020_02,ad_type,string
tmp_data_dm,np_201812_message8xxtry,specialty_id,int
src,webanalytics_phone_attribution_new,admarketppcvalueratio,float
rev,order_line_billings_purchase_fact_product_line,professional_id,int
tmp_data_dm,delivered_impression_till_dec19_v1,ad_type,string
dm,historical_channel_mapping,channel,string
src,sem_weight_cost_imprsn_temp,int_sem_device,string
dm,tomahawk_pricing,cumul_da_clicks_other_month_1,float
rev,professional_personinfo_path1_sf_delta_07,avvo_rating__c,string
dm,census_data,percent_widowed,double
src,accounts_test2,city,string
rev,customer_performance_webclicks,professional_id,int
tmp_data_dm,katherine_services_session_detail_as_of_20171130,cc_charge_date,string
aa,rd_core_traffic_by_org_traf,running_core_percent,float
dm,order_line_purchase_fact_201805,adjusted_price_amount,"decimal(19,2)"
src,hist_barrister_professional_scoring_log,weighted_normalized_score,double
dm,hist_claimed_professional_path1_sf,professional_id,int
tmp_data_dm,as_market_level_hi_042019,ad_market_id,int
tmp_data_dm,coe_deferred_revenue_dataset_2016_06,ad_sold_price,"decimal(19,2)"
rev,sf_contact_current_migration_20191108,id,string
tmp_data_dm,sathya_non_amp,impression,bigint
tmp_data_dm,np_201812_message8xx,specialty_id_delta_timestamp,bigint
src,nrt_avvo_elite_inventory,inventory_id,int
tmp_data_dm,lead_score_v2_30day_pt2,avvo_priority_score_sm,bigint
rev,professional_dimension_20200312,professional_alias_name,string
tmp_data_dm,kb_deferred_revenue_output_201712_with_network_analysis,ad_market_specialty_name,string
rev,professional_personinfo_contacts_leads_sf,phone,string
rev,professional_personinfo_contacts_leads_sf,recordtypeid,string
tmp_data_dm,as_marketpageviews,month,string
src,temp_sem_indeed_acv_cost_temp,cost,double
aa,mkt_traffic_contacts_datasource_hist,weekofyear,int
tmp_data_dm,np_201812_message8_1xxnew,location_id_event_timestamp,timestamp
tmp_data_dm,rays2_contactsweb1b_djfmamjj,contact_type,string
dm,order_line_purchase_fact_temp2,order_line_indicator_id,int
dm,historical_non_ad_inventory_dimension,record_flag,string
dm,historical_services_financial_event_type_dimension,source_system_end_date,string
rev,professional_dimension_20200307_3,professional_postal_code_2,string
rev,waitinglist_report_20160210,ad_mkt_id,string
src,trial_invites,firm_phone_number,string
rev,mrr_customer_all_products_prior_fix,customer_billed_current_month,string
rev,order_line_billings_fact_product_line,ad_market_id,int
tmp_data_dm,coe_test_demo2,prior_year_month,int
src,temp_adwords_keyword_performance,accountdescriptivename,string
tmp_data_dm,yw_am_test,sl_adclick_values,double
src,hist_ocato_reviews,rating,int
tmp_data_dm,web_mess_phone_contacts_all_v4_djf_agg,device_category_id,int
dm,hist_mrr_customer_all_products,mrr_prior_total,"decimal(20,2)"
tmp_data_dm,churn_score_v2,spend_2,"decimal(30,2)"
dm,order_line_purchase_fact_201805_bkp,invoice_id,int
rev,hist_ad_weights_modified_20190214,ad_target_id,int
aa,rd_north_star_proxy_tertiary_stag,crosssell_clicks,bigint
rev,mrr_customer_all_products_bakup,customer_billed_prior_month,string
tmp_data_dm,delivered_impressions_till_may2020,ad_type,string
tmp_data_dm,billing_report_ytd20170831_for_2017_audit_on_20170901,invoice_date,string
dm,extgt_user_account_profile,legal_newsletter_opt_out_link,string
tmp_data_dm,location_id_to_sales_region_id2,low_sales_reg_pct,"decimal(38,4)"
dm,temp_chase_payment_reconciliation,internal_transaction_type,string
rev,date_dim_bkp_12may2020,holiday_name,string
dm,temp_billing_report_purchase,product_line_id,int
src,saved_content_legal_guide_saved,etl_load_date,string
src,temp_email_contacts_prof_deduped,professional_id,int
src,data_4792_v4,attributed_count,double
rev,mrr_customer_monthly_reference_20180828_0506,chain_number,int
rev,historical_geography_dimension,etl_effective_end_date,string
dm,ad_pricing_snapshot_fact_block_historical,ad_mkt_id,int
tmp_data_dm,daminda_test_1,day_short_name,string
tmp_data_dm,coe_t_marketing_heartbeat,lpv_page_group,string
src,hist_elocal_call_log_20161207,callerid,string
dm,professional_emailsubs_contacts_leads_sf,professional_delete_indicator,string
tmp_data_dm,current_sf_testing_v2,full_cancel_scheduled_date__c,string
rev,order_line_billings_fact,ad_market_id,int
dm,professional_event_fact_temp1,questions_answered_90_days,bigint
tmp_data_dm,hist_ad_performance_calls,customer_name,string
tmp_data_dm,kb_deferred_revenue_output_201804_complete,ad_impressions,int
tmp_data_dm,lead_score_v2_14day_pt2_test,days_last_inbound_email,int
rev,amp_weblog_data,term,string
tmp_data_dm,general_phone_attribution_11,speciality_id,int
dm,mh_total_search_data,sponsorship_type,string
tmp_data_dm,call_att_sid_updates4_j_v1,ad_type,string
rev,hist_market_intelligence_detail_tmp,da_revenue,"decimal(30,2)"
tmp_data_dm,katherine_subs_by_month_beginning_201409_on_20171025,yearmonth,int
tmp_data_dm,coe_churn_by_cohort_v2,prior_period_mrr_sum,"decimal(38,17)"
rev,sem_google_search_ads_hist_final,conversion_quantity,bigint
rev,market_intelligence_detail,sl_sell_through,double
src,saved_content_lawyer_saved,user_id,int
rev,mrr_backfill_v1,billing_current_misc,"decimal(20,2)"
dm,webanalytics_attribution,phone_attributed_value,double
dm,amm2_daily_forecast,cumsum_this_month_sem_adblock_acv,float
tmp_data_dm,delivered_impression_till_june2020_v1,year_month,int
rev,sf_user_current_migration_20191108,frozen__c,string
src,mh_preferred_placements_smb_tmp_jene_report,fulfillment_date,string
tmp_data_dm,messages_contacts_dm_2020,sales_region_id,int
rev,hist_market_intelligence_detail_20160713,ad_unsold_value,double
tmp_data_dm,sr_ad_market_test_20170223,county,string
tmp_data_dm,lead_score_v2_10day_pt12,days_last_outbound_connected_call,int
rev,adwords_keyword_performance_20160126,event_date,string
tmp_data_dm,website_contacts_apr,professional_id,int
rev,bing_report_20170911,destinationurl,string
rev,mrr_backfill_v1,mrr_prior_other_sub,"decimal(20,2)"
rev,internal_attribution_value_bing_debug,lpv_mobile,string
src,intake_forms,name,string
rev,historical_professional_dimension_backfill,professional_county_name_3,string
dm,ad_customer_professional_map_201807,record_flag,string
rev,mrr_customer_all_products_rerun,block_conversion_flag,string
dm,professional_review_dimension,source_system_update_datetime,string
dm,lead_score_lawyer_score,contact_score,bigint
src,hist_content_legal_guide,markdown_body,string
tmp_data_dm,yan_tm_rec_sep,sl_imps_other_month_2,int
src,damalo_test,campaign,string
aa,lib_session_variables,sl_adimpression,bigint
tmp_data_dm,jm_format,customer_id,int
dm,webanalytics,abs_disabled,string
rev,hist_barrister_professional_review_missingupdates,trustworthy_rating,int
rev,contact_event_met_mon_bkup,professional_avvo_rating,string
rev,bing_report_20151214,adgroupname,string
tmp_data_dm,coe_churn_by_calendar_raw,data_months,bigint
tmp_data_dm,seek_business,rec_cnt_in_segment,bigint
rev,global_ad_weights_modified,deliveredimpressions,bigint
rev,historical_professional_dimension_backfill,professional_alias_name,string
rev,bing_report_20160121,impressions,string
rev,mrr_customer_all_products_bkup,mrr_current_silverwebsite,"decimal(20,2)"
pl,subs_cust_prof_status_daily_all_products,block_count,int
tmp_data_dm,rps_201907_non_misc_kam_mt_ex,ad_impression_ad_impression_guid,string
rev,mrr_customer_category_all_products_test,mrr_current_avvopro,"decimal(20,2)"
dm,phone_call_ads_table_daily,sales_region_id,int
src,webanalytics_partner_phone_attribution_snapshot,priorppc,int
tmp_data_dm,katherine_deferred_revenue_dataset_201710,valid_professional_id,string
rev,mrr_customer_monthly_201809,mrr_prior_website,"decimal(20,2)"
tmp_data_dm,call_att_sid_updates1_j_dec17_march18,sid,string
src,webanalytics_ad_impression_forecast_v4_snapshot,delivered_ad_impression_count,bigint
rev,mrr_customer_monthly,max_bill_date_in_month,string
rev,call_att_sid_updates3_j_v1,ad_type,string
rev,market_intelligence_detail_20170925,sl_unsold_inventory,bigint
tmp_data_dm,katherine_deferred_revenue_dataset_201803,cancelled_in_latest_month,string
tmp_data_dm,traffic_internal,ad_market_id,int
tmp_data_dm,lead_score_v2_14day_pt2,immigration,bigint
dm,billing_report_refund,payment_type_group,string
src,weblog_temp,from_user_id,int
dm,professional_personinfo_path1_sf_delta,county_1__c,string
rev,mrr_customer_category_all_products,customer_prev_billed_date,string
dm,webanalytics_ad_weight_v4_hist,delivered_attribution_value,double
dm,geography_dimension,geo_type,string
src,professional_skills_hist,professional_id,int
tmp_data_dm,rps_201907_non_misc_cap_kam_mt,delivered_impressions,bigint
rev,hist_adwords_keyword_performance_20161013,ctr,string
tmp_data_dm,kb_deferred_revenue_output_201707,prev_month_liability_impressions,bigint
rev,chase_external_feed_07102017,submission_date,string
tmp_data_dm,sold_blocks_june2020,sold_count,bigint
tmp_data_dm,call_att_sid_updates3_j_jan2020,sales_region_id,int
src,webanalytics_attribution_v4_snapshot,attributed_value,double
rev,order_line_purchase_fact_20200407,professional_id,int
rev,weblog_blocked_amp,search_offset,int
rev,mrr_subscription_all_products_20180828_0506,expired_date,string
tmp_data_dm,hive_lead_score_v2_30day_pt3,calls_14d_6_7,int
rev,adwords_keyword_performance_20170718,account,string
src,data_4792_v0,ad_id,int
dm,attribution_historical,adjusted_impression_ratio,double
tmp_data_dm,delivered_impressions_march,ad_id,int
tmp_data_dm,lead_score_v2_daily_pt2,review_score,bigint
dm,multicall_start,ingestion_date,string
dm,temp_persistent_session_users_unique,user_id,string
tmp_data_dm,rd_reviews_written_temp,event_date,string
rev,professional_dimension_20200407,premium_flag,string
